CUSTNO,ASSO,COMPETITOR,PURDATE,GENDER,AGE,AREA,FREQ,MNAME,JOINMONTH
08774,D,D02,201510.0,,,,,,
08789,D,D02,201507.0,,,,,,
08799,D,D02,201510.0,,,,,,
08801,D,D02,201510.0,,,,,,
08828,D,D02,201510.0,,,,,,
08835,D,D02,201512.0,,,,,,
08856,D,D01,201503.0,,,,,,
08856,D,D01,201510.0,,,,,,
08856,D,D02,201505.0,,,,,,
08861,D,D01,201502.0,,,,,,
08861,D,D02,201502.0,,,,,,
08861,D,D02,201503.0,,,,,,
08861,D,D02,201507.0,,,,,,
08869,D,D02,201501.0,,,,,,
08880,D,D02,201501.0,,,,,,
08881,D,D02,201501.0,,,,,,
08881,D,D02,201503.0,,,,,,
08881,D,D02,201504.0,,,,,,
08881,D,D02,201511.0,,,,,,
08882,D,D01,201511.0,,,,,,
08889,D,D02,201512.0,,,,,,
08892,D,D02,201504.0,,,,,,
08892,D,D02,201512.0,,,,,,
08926,D,D02,201507.0,,,,,,
08940,D,D02,201507.0,,,,,,
08940,D,D02,201512.0,,,,,,
08957,D,D02,201501.0,,,,,,
08957,D,D02,201506.0,,,,,,
08957,D,D02,201509.0,,,,,,
08957,D,D02,201512.0,,,,,,
08965,D,D02,201512.0,,,,,,
08976,D,D01,201506.0,,,,,,
08976,D,D02,201501.0,,,,,,
09006,D,D01,201505.0,,,,,,
09006,D,D02,201501.0,,,,,,
09006,D,D02,201503.0,,,,,,
09006,D,D02,201506.0,,,,,,
09006,D,D02,201509.0,,,,,,
09050,D,D01,201511.0,,,,,,
09058,D,D02,201503.0,,,,,,
09058,D,D02,201505.0,,,,,,
09070,D,D02,201506.0,,,,,,
09086,D,D02,201509.0,,,,,,
09086,D,D02,201510.0,,,,,,
09086,D,D02,201511.0,,,,,,
09086,D,D02,201512.0,,,,,,
09095,D,D02,201512.0,,,,,,
09104,D,D01,201501.0,,,,,,
09104,D,D01,201502.0,,,,,,
09104,D,D02,201501.0,,,,,,
09104,D,D02,201502.0,,,,,,
09104,D,D02,201503.0,,,,,,
09104,D,D02,201504.0,,,,,,
09104,D,D02,201506.0,,,,,,
09104,D,D02,201507.0,,,,,,
09104,D,D02,201508.0,,,,,,
09104,D,D02,201509.0,,,,,,
09104,D,D02,201510.0,,,,,,
09104,D,D02,201511.0,,,,,,
09104,D,D02,201512.0,,,,,,
09107,D,D02,201503.0,,,,,,
09117,D,D02,201509.0,,,,,,
09123,D,D02,201502.0,,,,,,
09123,D,D02,201506.0,,,,,,
09123,D,D02,201507.0,,,,,,
09123,D,D02,201512.0,,,,,,
09126,D,D02,201508.0,,,,,,
09142,D,D02,201504.0,,,,,,
09152,D,D02,201509.0,,,,,,
09155,D,D02,201505.0,,,,,,
09157,D,D02,201507.0,,,,,,
09164,D,D02,201509.0,,,,,,
09164,D,D02,201512.0,,,,,,
09171,D,D02,201503.0,,,,,,
09171,D,D02,201505.0,,,,,,
09175,D,D02,201509.0,,,,,,
09179,D,D02,201506.0,,,,,,
09179,D,D02,201511.0,,,,,,
09225,D,D02,201504.0,,,,,,
09265,D,D02,201504.0,,,,,,
09265,D,D02,201510.0,,,,,,
09276,D,D02,201503.0,,,,,,
09286,D,D02,201501.0,,,,,,
09286,D,D02,201502.0,,,,,,
09286,D,D02,201503.0,,,,,,
09286,D,D02,201504.0,,,,,,
09286,D,D02,201505.0,,,,,,
09286,D,D02,201506.0,,,,,,
09286,D,D02,201507.0,,,,,,
09286,D,D02,201508.0,,,,,,
09286,D,D02,201509.0,,,,,,
09286,D,D02,201510.0,,,,,,
09286,D,D02,201512.0,,,,,,
09296,D,D02,201501.0,,,,,,
09296,D,D02,201503.0,,,,,,
09297,D,D01,201503.0,,,,,,
09297,D,D01,201504.0,,,,,,
09297,D,D01,201505.0,,,,,,
09297,D,D01,201509.0,,,,,,
09297,D,D02,201501.0,,,,,,
09297,D,D02,201503.0,,,,,,
09297,D,D02,201506.0,,,,,,
09297,D,D02,201508.0,,,,,,
09309,D,D02,201503.0,,,,,,
09309,D,D02,201504.0,,,,,,
09313,D,D02,201511.0,,,,,,
09314,D,D01,201511.0,,,,,,
09314,D,D02,201510.0,,,,,,
09345,D,D01,201502.0,,,,,,
09345,D,D01,201507.0,,,,,,
09345,D,D02,201508.0,,,,,,
09357,D,D02,201502.0,,,,,,
09364,D,D02,201506.0,,,,,,
09373,D,D02,201504.0,,,,,,
09387,D,D02,201501.0,,,,,,
09387,D,D02,201502.0,,,,,,
09387,D,D02,201504.0,,,,,,
09387,D,D02,201505.0,,,,,,
09387,D,D02,201508.0,,,,,,
09398,D,D02,201502.0,,,,,,
09403,D,D02,201512.0,,,,,,
09415,D,D01,201506.0,,,,,,
09415,D,D01,201507.0,,,,,,
09446,D,D02,201510.0,,,,,,
09447,D,D02,201506.0,,,,,,
09475,D,D02,201503.0,,,,,,
09475,D,D02,201512.0,,,,,,
09480,D,D01,201508.0,,,,,,
09480,D,D01,201510.0,,,,,,
09500,D,D02,201504.0,,,,,,
09500,D,D02,201508.0,,,,,,
09515,D,D02,201508.0,,,,,,
09518,D,D02,201502.0,,,,,,
09519,D,D01,201502.0,,,,,,
09519,D,D01,201505.0,,,,,,
09519,D,D01,201506.0,,,,,,
09519,D,D02,201507.0,,,,,,
09529,D,D02,201503.0,,,,,,
09530,D,D02,201503.0,,,,,,
09530,D,D02,201507.0,,,,,,
09532,D,D02,201503.0,,,,,,
09562,D,D01,201509.0,,,,,,
09562,D,D02,201512.0,,,,,,
09578,D,D02,201501.0,,,,,,
09578,D,D02,201510.0,,,,,,
09578,D,D02,201512.0,,,,,,
09581,D,D02,201506.0,,,,,,
09581,D,D02,201510.0,,,,,,
09583,D,D02,201502.0,,,,,,
09583,D,D02,201503.0,,,,,,
09596,D,D02,201504.0,,,,,,
09596,D,D02,201505.0,,,,,,
09596,D,D02,201508.0,,,,,,
09596,D,D02,201511.0,,,,,,
09598,D,D02,201502.0,,,,,,
09598,D,D02,201503.0,,,,,,
09598,D,D02,201506.0,,,,,,
09600,D,D02,201501.0,,,,,,
09600,D,D02,201505.0,,,,,,
09600,D,D02,201509.0,,,,,,
09614,D,D01,201507.0,,,,,,
09614,D,D02,201510.0,,,,,,
09615,D,D02,201507.0,,,,,,
09617,D,D02,201508.0,,,,,,
09620,D,D01,201508.0,,,,,,
09620,D,D02,201506.0,,,,,,
09622,D,D02,201512.0,,,,,,
09624,D,D02,201510.0,,,,,,
09632,D,D02,201509.0,,,,,,
09632,D,D02,201510.0,,,,,,
09634,D,D01,201506.0,,,,,,
09634,D,D02,201503.0,,,,,,
09636,D,D01,201503.0,,,,,,
09636,D,D01,201506.0,,,,,,
09636,D,D01,201507.0,,,,,,
09636,D,D02,201504.0,,,,,,
09654,D,D02,201509.0,,,,,,
09667,D,D01,201503.0,,,,,,
09667,D,D02,201503.0,,,,,,
09667,D,D02,201505.0,,,,,,
09671,D,D02,201501.0,,,,,,
09683,D,D02,201504.0,,,,,,
09689,D,D02,201506.0,,,,,,
09690,D,D02,201504.0,,,,,,
09690,D,D02,201505.0,,,,,,
09690,D,D02,201512.0,,,,,,
09691,D,D01,201501.0,,,,,,
09691,D,D01,201502.0,,,,,,
09691,D,D01,201503.0,,,,,,
09691,D,D01,201510.0,,,,,,
09691,D,D02,201502.0,,,,,,
09691,D,D02,201503.0,,,,,,
09722,D,D01,201501.0,,,,,,
09722,D,D01,201508.0,,,,,,
09730,D,D02,201511.0,,,,,,
09736,D,D02,201503.0,,,,,,
09736,D,D02,201505.0,,,,,,
09747,D,D02,201503.0,,,,,,
09756,D,D02,201502.0,,,,,,
09756,D,D02,201503.0,,,,,,
09756,D,D02,201504.0,,,,,,
09760,D,D02,201511.0,,,,,,
09760,D,D02,201512.0,,,,,,
09773,D,D02,201504.0,,,,,,
09773,D,D02,201505.0,,,,,,
09777,D,D02,201501.0,,,,,,
09777,D,D02,201502.0,,,,,,
09777,D,D02,201503.0,,,,,,
09777,D,D02,201504.0,,,,,,
09777,D,D02,201507.0,,,,,,
09777,D,D02,201508.0,,,,,,
09777,D,D02,201510.0,,,,,,
09777,D,D02,201511.0,,,,,,
09777,D,D02,201512.0,,,,,,
09778,D,D02,201508.0,,,,,,
09779,D,D01,201505.0,,,,,,
09779,D,D01,201506.0,,,,,,
09779,D,D01,201509.0,,,,,,
09779,D,D02,201503.0,,,,,,
09779,D,D02,201505.0,,,,,,
09779,D,D02,201506.0,,,,,,
09788,D,D01,201506.0,,,,,,
09788,D,D02,201503.0,,,,,,
09788,D,D02,201504.0,,,,,,
09788,D,D02,201505.0,,,,,,
09788,D,D02,201508.0,,,,,,
09788,D,D02,201509.0,,,,,,
09788,D,D02,201510.0,,,,,,
09790,D,D02,201501.0,,,,,,
09790,D,D02,201503.0,,,,,,
09790,D,D02,201510.0,,,,,,
09790,D,D02,201512.0,,,,,,
09791,D,D01,201504.0,,,,,,
09791,D,D01,201505.0,,,,,,
09791,D,D01,201506.0,,,,,,
09791,D,D01,201508.0,,,,,,
09791,D,D01,201509.0,,,,,,
09791,D,D01,201511.0,,,,,,
09791,D,D02,201504.0,,,,,,
09791,D,D02,201509.0,,,,,,
09791,D,D02,201511.0,,,,,,
09791,D,D02,201512.0,,,,,,
09794,D,D01,201502.0,,,,,,
09794,D,D01,201503.0,,,,,,
09794,D,D01,201505.0,,,,,,
09794,D,D01,201506.0,,,,,,
09794,D,D01,201507.0,,,,,,
09794,D,D01,201508.0,,,,,,
09794,D,D01,201509.0,,,,,,
09804,D,D02,201509.0,,,,,,
09819,D,D02,201504.0,,,,,,
09819,D,D02,201507.0,,,,,,
09828,D,D02,201508.0,,,,,,
09834,D,D02,201505.0,,,,,,
09842,D,D02,201504.0,,,,,,
09842,D,D02,201507.0,,,,,,
09843,D,D02,201501.0,,,,,,
09843,D,D02,201502.0,,,,,,
09843,D,D02,201504.0,,,,,,
09843,D,D02,201507.0,,,,,,
00002,D,D02,201507.0,,,,,,
00051,D,D01,201504.0,,,,,,
00077,D,D02,201503.0,,,,,,
00077,D,D02,201506.0,,,,,,
00077,D,D02,201507.0,,,,,,
00077,D,D02,201508.0,,,,,,
00077,D,D02,201511.0,,,,,,
00088,D,D02,201510.0,,,,,,
00088,D,D02,201511.0,,,,,,
00110,D,D02,201508.0,,,,,,
00113,D,D02,201512.0,,,,,,
00115,D,D02,201507.0,,,,,,
00115,D,D02,201508.0,,,,,,
00118,D,D02,201501.0,,,,,,
00118,D,D02,201505.0,,,,,,
00121,D,D02,201501.0,,,,,,
00121,D,D02,201512.0,,,,,,
00132,D,D02,201510.0,,,,,,
00149,D,D02,201502.0,,,,,,
00149,D,D02,201511.0,,,,,,
00166,D,D02,201509.0,,,,,,
00166,D,D02,201512.0,,,,,,
00179,D,D02,201510.0,,,,,,
00181,D,D02,201506.0,,,,,,
00189,D,D02,201511.0,,,,,,
00219,D,D02,201506.0,,,,,,
00219,D,D02,201509.0,,,,,,
00219,D,D02,201510.0,,,,,,
00219,D,D02,201511.0,,,,,,
00240,D,D02,201501.0,,,,,,
00240,D,D02,201502.0,,,,,,
00240,D,D02,201503.0,,,,,,
00240,D,D02,201504.0,,,,,,
00240,D,D02,201505.0,,,,,,
00240,D,D02,201506.0,,,,,,
00240,D,D02,201507.0,,,,,,
00240,D,D02,201508.0,,,,,,
00240,D,D02,201509.0,,,,,,
00240,D,D02,201510.0,,,,,,
00240,D,D02,201511.0,,,,,,
00240,D,D02,201512.0,,,,,,
00251,D,D02,201505.0,,,,,,
00254,D,D02,201504.0,,,,,,
00301,D,D02,201508.0,,,,,,
00367,D,D02,201501.0,,,,,,
00367,D,D02,201502.0,,,,,,
00367,D,D02,201505.0,,,,,,
00367,D,D02,201507.0,,,,,,
00367,D,D02,201508.0,,,,,,
00367,D,D02,201510.0,,,,,,
00367,D,D02,201512.0,,,,,,
00374,D,D02,201512.0,,,,,,
00405,D,D02,201508.0,,,,,,
00423,D,D02,201505.0,,,,,,
00438,D,D02,201502.0,,,,,,
00440,D,D02,201502.0,,,,,,
00440,D,D02,201505.0,,,,,,
00453,D,D01,201501.0,,,,,,
00462,D,D02,201501.0,,,,,,
00469,D,D02,201502.0,,,,,,
00528,D,D02,201501.0,,,,,,
00550,D,D02,201512.0,,,,,,
00551,D,D02,201503.0,,,,,,
00552,D,D02,201504.0,,,,,,
00553,D,D01,201510.0,,,,,,
00553,D,D02,201503.0,,,,,,
00553,D,D02,201510.0,,,,,,
00582,D,D02,201506.0,,,,,,
00582,D,D02,201509.0,,,,,,
00597,D,D02,201501.0,,,,,,
00597,D,D02,201502.0,,,,,,
00629,D,D02,201502.0,,,,,,
00629,D,D02,201503.0,,,,,,
00629,D,D02,201504.0,,,,,,
00629,D,D02,201505.0,,,,,,
00629,D,D02,201506.0,,,,,,
00629,D,D02,201507.0,,,,,,
00629,D,D02,201508.0,,,,,,
00629,D,D02,201511.0,,,,,,
00633,D,D02,201510.0,,,,,,
00664,D,D02,201510.0,,,,,,
00691,D,D02,201511.0,,,,,,
00696,D,D01,201501.0,,,,,,
00696,D,D02,201501.0,,,,,,
00696,D,D02,201509.0,,,,,,
00697,D,D01,201501.0,,,,,,
00697,D,D01,201504.0,,,,,,
00697,D,D01,201507.0,,,,,,
00697,D,D01,201509.0,,,,,,
00697,D,D02,201510.0,,,,,,
00697,D,D02,201511.0,,,,,,
00701,D,D02,201504.0,,,,,,
00704,D,D02,201507.0,,,,,,
00734,D,D02,201506.0,,,,,,
00736,D,D02,201510.0,,,,,,
00742,D,D02,201511.0,,,,,,
00772,D,D02,201504.0,,,,,,
00772,D,D02,201505.0,,,,,,
00772,D,D02,201509.0,,,,,,
00796,D,D02,201502.0,,,,,,
00796,D,D02,201509.0,,,,,,
00803,D,D02,201511.0,,,,,,
00826,D,D02,201504.0,,,,,,
00827,D,D02,201502.0,,,,,,
00827,D,D02,201507.0,,,,,,
00827,D,D02,201508.0,,,,,,
00880,D,D02,201502.0,,,,,,
00880,D,D02,201506.0,,,,,,
00880,D,D02,201509.0,,,,,,
00880,D,D02,201512.0,,,,,,
00889,D,D02,201501.0,,,,,,
00896,D,D01,201501.0,,,,,,
00896,D,D01,201504.0,,,,,,
00896,D,D02,201501.0,,,,,,
00896,D,D02,201502.0,,,,,,
00911,D,D01,201511.0,,,,,,
00923,D,D02,201512.0,,,,,,
00927,D,D02,201501.0,,,,,,
00927,D,D02,201503.0,,,,,,
00927,D,D02,201505.0,,,,,,
00927,D,D02,201509.0,,,,,,
00952,D,D02,201512.0,,,,,,
00953,D,D02,201507.0,,,,,,
00953,D,D02,201511.0,,,,,,
00983,D,D02,201508.0,,,,,,
00995,D,D02,201509.0,,,,,,
01011,D,D02,201507.0,,,,,,
01030,D,D02,201509.0,,,,,,
01036,D,D02,201503.0,,,,,,
01037,D,D02,201512.0,,,,,,
01061,D,D01,201508.0,,,,,,
01090,D,D02,201504.0,,,,,,
01103,D,D02,201501.0,,,,,,
01103,D,D02,201504.0,,,,,,
01103,D,D02,201507.0,,,,,,
01103,D,D02,201510.0,,,,,,
01103,D,D02,201511.0,,,,,,
01103,D,D02,201512.0,,,,,,
01121,D,D01,201501.0,,,,,,
01122,D,D02,201509.0,,,,,,
01131,D,D02,201504.0,,,,,,
01135,D,D02,201504.0,,,,,,
01135,D,D02,201506.0,,,,,,
01135,D,D02,201510.0,,,,,,
01167,D,D02,201512.0,,,,,,
01178,D,D02,201504.0,,,,,,
01178,D,D02,201505.0,,,,,,
01178,D,D02,201506.0,,,,,,
01188,D,D02,201507.0,,,,,,
01193,D,D02,201509.0,,,,,,
01201,D,D01,201503.0,,,,,,
01221,D,D02,201509.0,,,,,,
01227,D,D02,201501.0,,,,,,
01227,D,D02,201505.0,,,,,,
01227,D,D02,201506.0,,,,,,
01227,D,D02,201509.0,,,,,,
01270,D,D01,201501.0,,,,,,
01271,D,D01,201503.0,,,,,,
01271,D,D01,201506.0,,,,,,
01282,D,D02,201504.0,,,,,,
01282,D,D02,201509.0,,,,,,
01283,D,D02,201502.0,,,,,,
01283,D,D02,201504.0,,,,,,
01327,D,D01,201511.0,,,,,,
01344,D,D01,201512.0,,,,,,
01344,D,D02,201502.0,,,,,,
01344,D,D02,201511.0,,,,,,
01353,D,D02,201501.0,,,,,,
01353,D,D02,201506.0,,,,,,
01381,D,D02,201505.0,,,,,,
01381,D,D02,201509.0,,,,,,
01394,D,D01,201501.0,,,,,,
01394,D,D01,201503.0,,,,,,
01394,D,D01,201508.0,,,,,,
01394,D,D01,201512.0,,,,,,
01394,D,D02,201501.0,,,,,,
01394,D,D02,201507.0,,,,,,
01394,D,D02,201510.0,,,,,,
01394,D,D02,201512.0,,,,,,
01412,D,D02,201505.0,,,,,,
01423,D,D02,201501.0,,,,,,
01440,D,D02,201511.0,,,,,,
01441,D,D02,201512.0,,,,,,
01448,D,D02,201510.0,,,,,,
01476,D,D02,201501.0,,,,,,
01476,D,D02,201509.0,,,,,,
01479,D,D01,201512.0,,,,,,
01489,D,D02,201501.0,,,,,,
01489,D,D02,201502.0,,,,,,
01489,D,D02,201505.0,,,,,,
01489,D,D02,201508.0,,,,,,
01509,D,D02,201506.0,,,,,,
01509,D,D02,201510.0,,,,,,
01552,D,D02,201508.0,,,,,,
01573,D,D02,201502.0,,,,,,
01588,D,D02,201507.0,,,,,,
01635,D,D02,201512.0,,,,,,
01636,D,D01,201503.0,,,,,,
01636,D,D02,201502.0,,,,,,
01636,D,D02,201503.0,,,,,,
01636,D,D02,201504.0,,,,,,
01636,D,D02,201505.0,,,,,,
01636,D,D02,201507.0,,,,,,
01636,D,D02,201510.0,,,,,,
01652,D,D01,201503.0,,,,,,
01652,D,D01,201504.0,,,,,,
01654,D,D02,201501.0,,,,,,
01654,D,D02,201505.0,,,,,,
01654,D,D02,201506.0,,,,,,
01654,D,D02,201507.0,,,,,,
01654,D,D02,201511.0,,,,,,
01659,D,D01,201507.0,,,,,,
01663,D,D02,201503.0,,,,,,
01663,D,D02,201505.0,,,,,,
01663,D,D02,201507.0,,,,,,
01663,D,D02,201510.0,,,,,,
01682,D,D02,201509.0,,,,,,
01708,D,D01,201511.0,,,,,,
01730,D,D02,201502.0,,,,,,
01730,D,D02,201503.0,,,,,,
01730,D,D02,201507.0,,,,,,
01759,D,D02,201507.0,,,,,,
01769,D,D01,201502.0,,,,,,
01769,D,D02,201501.0,,,,,,
01769,D,D02,201504.0,,,,,,
01769,D,D02,201509.0,,,,,,
01769,D,D02,201510.0,,,,,,
01794,D,D02,201501.0,,,,,,
01794,D,D02,201508.0,,,,,,
01801,D,D02,201509.0,,,,,,
01810,D,D02,201505.0,,,,,,
01827,D,D01,201505.0,,,,,,
01827,D,D02,201503.0,,,,,,
01827,D,D02,201506.0,,,,,,
01827,D,D02,201510.0,,,,,,
01829,D,D02,201507.0,,,,,,
01834,D,D02,201501.0,,,,,,
01834,D,D02,201503.0,,,,,,
01834,D,D02,201504.0,,,,,,
01834,D,D02,201506.0,,,,,,
01834,D,D02,201507.0,,,,,,
01834,D,D02,201511.0,,,,,,
01834,D,D02,201512.0,,,,,,
01838,D,D02,201505.0,,,,,,
01838,D,D02,201506.0,,,,,,
01838,D,D02,201510.0,,,,,,
01851,D,D02,201512.0,,,,,,
01862,D,D02,201509.0,,,,,,
01862,D,D02,201510.0,,,,,,
01866,D,D01,201503.0,,,,,,
01866,D,D02,201503.0,,,,,,
01866,D,D02,201510.0,,,,,,
01868,D,D02,201503.0,,,,,,
01868,D,D02,201510.0,,,,,,
01871,D,D01,201507.0,,,,,,
01871,D,D02,201507.0,,,,,,
01871,D,D02,201508.0,,,,,,
01871,D,D02,201509.0,,,,,,
01871,D,D02,201510.0,,,,,,
01871,D,D02,201511.0,,,,,,
01872,D,D02,201505.0,,,,,,
01901,D,D01,201502.0,,,,,,
01901,D,D02,201503.0,,,,,,
01901,D,D02,201504.0,,,,,,
01914,D,D01,201504.0,,,,,,
01914,D,D01,201507.0,,,,,,
01914,D,D01,201509.0,,,,,,
01914,D,D02,201504.0,,,,,,
01914,D,D02,201505.0,,,,,,
01914,D,D02,201506.0,,,,,,
01914,D,D02,201509.0,,,,,,
01922,D,D02,201509.0,,,,,,
01925,D,D02,201511.0,,,,,,
01934,D,D02,201503.0,,,,,,
01934,D,D02,201505.0,,,,,,
01934,D,D02,201506.0,,,,,,
01934,D,D02,201507.0,,,,,,
01934,D,D02,201508.0,,,,,,
01953,D,D02,201506.0,,,,,,
01953,D,D02,201508.0,,,,,,
01963,D,D02,201504.0,,,,,,
01963,D,D02,201506.0,,,,,,
01976,D,D02,201506.0,,,,,,
01993,D,D02,201512.0,,,,,,
01999,D,D01,201503.0,,,,,,
01999,D,D01,201507.0,,,,,,
01999,D,D02,201503.0,,,,,,
02007,D,D01,201506.0,,,,,,
02007,D,D02,201501.0,,,,,,
02007,D,D02,201504.0,,,,,,
02008,D,D02,201509.0,,,,,,
02024,D,D02,201502.0,,,,,,
02024,D,D02,201504.0,,,,,,
02024,D,D02,201505.0,,,,,,
02024,D,D02,201506.0,,,,,,
02024,D,D02,201507.0,,,,,,
02024,D,D02,201508.0,,,,,,
02024,D,D02,201509.0,,,,,,
02024,D,D02,201510.0,,,,,,
02024,D,D02,201511.0,,,,,,
02045,D,D02,201511.0,,,,,,
02059,D,D02,201512.0,,,,,,
02067,D,D02,201501.0,,,,,,
02105,D,D02,201509.0,,,,,,
02106,D,D02,201507.0,,,,,,
02121,D,D02,201501.0,,,,,,
02121,D,D02,201507.0,,,,,,
02124,D,D02,201510.0,,,,,,
02137,D,D02,201501.0,,,,,,
02137,D,D02,201505.0,,,,,,
02137,D,D02,201508.0,,,,,,
02137,D,D02,201509.0,,,,,,
02137,D,D02,201511.0,,,,,,
02137,D,D02,201512.0,,,,,,
02155,D,D02,201504.0,,,,,,
02161,D,D02,201502.0,,,,,,
02161,D,D02,201505.0,,,,,,
02161,D,D02,201511.0,,,,,,
02163,D,D02,201505.0,,,,,,
02168,D,D02,201512.0,,,,,,
02170,D,D02,201505.0,,,,,,
02170,D,D02,201506.0,,,,,,
02170,D,D02,201508.0,,,,,,
02170,D,D02,201510.0,,,,,,
02172,D,D02,201504.0,,,,,,
02174,D,D02,201503.0,,,,,,
02179,D,D02,201512.0,,,,,,
02228,D,D02,201501.0,,,,,,
02228,D,D02,201506.0,,,,,,
02231,D,D02,201504.0,,,,,,
02231,D,D02,201505.0,,,,,,
02231,D,D02,201506.0,,,,,,
02231,D,D02,201511.0,,,,,,
02242,D,D02,201503.0,,,,,,
02253,D,D02,201509.0,,,,,,
02269,D,D02,201504.0,,,,,,
02269,D,D02,201509.0,,,,,,
02275,D,D02,201502.0,,,,,,
02275,D,D02,201505.0,,,,,,
02275,D,D02,201510.0,,,,,,
02291,D,D02,201508.0,,,,,,
02304,D,D02,201505.0,,,,,,
02305,D,D01,201503.0,,,,,,
02305,D,D02,201501.0,,,,,,
02305,D,D02,201502.0,,,,,,
02329,D,D02,201503.0,,,,,,
02329,D,D02,201505.0,,,,,,
02329,D,D02,201506.0,,,,,,
02329,D,D02,201510.0,,,,,,
02335,D,D02,201502.0,,,,,,
02335,D,D02,201503.0,,,,,,
02335,D,D02,201504.0,,,,,,
02335,D,D02,201505.0,,,,,,
02335,D,D02,201509.0,,,,,,
02335,D,D02,201510.0,,,,,,
02338,D,D02,201510.0,,,,,,
02338,D,D02,201512.0,,,,,,
02343,D,D02,201512.0,,,,,,
02378,D,D02,201505.0,,,,,,
02378,D,D02,201506.0,,,,,,
02378,D,D02,201510.0,,,,,,
02384,D,D02,201501.0,,,,,,
02398,D,D02,201512.0,,,,,,
02422,D,D02,201501.0,,,,,,
02422,D,D02,201506.0,,,,,,
02422,D,D02,201510.0,,,,,,
02422,D,D02,201512.0,,,,,,
02427,D,D02,201501.0,,,,,,
02427,D,D02,201502.0,,,,,,
02427,D,D02,201510.0,,,,,,
02427,D,D02,201511.0,,,,,,
02427,D,D02,201512.0,,,,,,
02433,D,D02,201511.0,,,,,,
02434,D,D02,201512.0,,,,,,
02453,D,D02,201503.0,,,,,,
02453,D,D02,201506.0,,,,,,
02459,D,D02,201510.0,,,,,,
02465,D,D02,201511.0,,,,,,
02477,D,D02,201503.0,,,,,,
02477,D,D02,201505.0,,,,,,
02477,D,D02,201508.0,,,,,,
02477,D,D02,201509.0,,,,,,
02477,D,D02,201512.0,,,,,,
02485,D,D02,201503.0,,,,,,
02485,D,D02,201507.0,,,,,,
02485,D,D02,201511.0,,,,,,
02507,D,D02,201503.0,,,,,,
02507,D,D02,201504.0,,,,,,
02534,D,D02,201508.0,,,,,,
02534,D,D02,201512.0,,,,,,
02551,D,D02,201507.0,,,,,,
02551,D,D02,201512.0,,,,,,
02553,D,D02,201508.0,,,,,,
02557,D,D02,201507.0,,,,,,
02586,D,D02,201501.0,,,,,,
02586,D,D02,201504.0,,,,,,
02592,D,D01,201501.0,,,,,,
02592,D,D01,201502.0,,,,,,
02592,D,D01,201508.0,,,,,,
02592,D,D02,201508.0,,,,,,
02615,D,D02,201502.0,,,,,,
02615,D,D02,201503.0,,,,,,
02615,D,D02,201504.0,,,,,,
02615,D,D02,201505.0,,,,,,
02615,D,D02,201506.0,,,,,,
02615,D,D02,201507.0,,,,,,
02615,D,D02,201512.0,,,,,,
02634,D,D01,201508.0,,,,,,
02642,D,D02,201503.0,,,,,,
02642,D,D02,201504.0,,,,,,
02642,D,D02,201510.0,,,,,,
02645,D,D02,201501.0,,,,,,
02648,D,D02,201504.0,,,,,,
02669,D,D02,201505.0,,,,,,
02671,D,D02,201503.0,,,,,,
02671,D,D02,201508.0,,,,,,
02697,D,D02,201509.0,,,,,,
02707,D,D02,201502.0,,,,,,
02710,D,D02,201509.0,,,,,,
02713,D,D02,201505.0,,,,,,
02713,D,D02,201506.0,,,,,,
02713,D,D02,201507.0,,,,,,
02713,D,D02,201508.0,,,,,,
02713,D,D02,201510.0,,,,,,
02736,D,D02,201501.0,,,,,,
02736,D,D02,201505.0,,,,,,
02768,D,D01,201501.0,,,,,,
02768,D,D02,201505.0,,,,,,
02768,D,D02,201510.0,,,,,,
02779,D,D02,201502.0,,,,,,
02779,D,D02,201511.0,,,,,,
02779,D,D02,201512.0,,,,,,
02797,D,D02,201502.0,,,,,,
02797,D,D02,201503.0,,,,,,
02797,D,D02,201504.0,,,,,,
02797,D,D02,201505.0,,,,,,
02818,D,D02,201512.0,,,,,,
02832,D,D02,201501.0,,,,,,
02832,D,D02,201507.0,,,,,,
02836,D,D02,201507.0,,,,,,
02836,D,D02,201509.0,,,,,,
02846,D,D02,201503.0,,,,,,
02860,D,D02,201508.0,,,,,,
02867,D,D01,201501.0,,,,,,
02867,D,D01,201505.0,,,,,,
02867,D,D02,201505.0,,,,,,
02873,D,D02,201512.0,,,,,,
02875,D,D02,201505.0,,,,,,
02916,D,D02,201512.0,,,,,,
02920,D,D02,201508.0,,,,,,
02929,D,D02,201502.0,,,,,,
02937,D,D02,201504.0,,,,,,
02938,D,D01,201509.0,,,,,,
02951,D,D02,201501.0,,,,,,
02956,D,D02,201502.0,,,,,,
02956,D,D02,201503.0,,,,,,
02991,D,D02,201503.0,,,,,,
02996,D,D02,201507.0,,,,,,
02999,D,D02,201501.0,,,,,,
02999,D,D02,201506.0,,,,,,
03008,D,D02,201503.0,,,,,,
03010,D,D02,201508.0,,,,,,
03038,D,D02,201502.0,,,,,,
03056,D,D02,201510.0,,,,,,
03077,D,D02,201501.0,,,,,,
03077,D,D02,201503.0,,,,,,
03077,D,D02,201504.0,,,,,,
03077,D,D02,201506.0,,,,,,
03082,D,D02,201507.0,,,,,,
03095,D,D02,201501.0,,,,,,
03095,D,D02,201503.0,,,,,,
03104,D,D02,201501.0,,,,,,
03104,D,D02,201508.0,,,,,,
